cnpj,codigo,descricao
28898386000110,4712100,"Comércio varejista de mercadorias em geral, com predominância de produtos alimentícios - minimercados, mercearias e armazéns"
28898386000110,4723700,Comércio varejista de bebidas
28898386000110,4732600,Comércio varejista de lubrificantes
28898386000110,4742300,Comércio varejista de material elétrico
28898386000110,4744001,Comércio varejista de ferragens e ferramentas
28898386000110,4744003,Comércio varejista de materiais hidráulicos
28898386000110,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
28898386000110,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
28898386000110,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
28898386000110,4754701,Comércio varejista de móveis
28898386000110,4754702,Comércio varejista de artigos de colchoaria
28898386000110,4754703,Comércio varejista de artigos de iluminação
28898386000110,4755501,Comércio varejista de tecidos
28898386000110,4755502,Comercio varejista de artigos de armarinho
28898386000110,4755503,"Comercio varejista de artigos de cama, mesa e banho"
28898386000110,4756300,Comércio varejista especializado de instrumentos musicais e acessórios
28898386000110,4759801,"Comércio varejista de artigos de tapeçaria, cortinas e persianas"
28898386000110,4759899,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente
28898386000110,4761001,Comércio varejista de livros
28898386000110,4761002,Comércio varejista de jornais e revistas
28898386000110,4762800,"Comércio varejista de discos, CDs, DVDs e fitas"
28898386000110,4763601,Comércio varejista de brinquedos e artigos recreativos
28898386000110,4763602,Comércio varejista de artigos esportivos
28898386000110,4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios
28898386000110,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
28898386000110,4773300,Comércio varejista de artigos médicos e ortopédicos
28898386000110,4781400,Comércio varejista de artigos do vestuário e acessórios
28898386000110,4782201,Comércio varejista de calçados
28898386000110,4782202,Comércio varejista de artigos de viagem
28898386000110,4789001,"Comércio varejista de suvenires, bijuterias e artesanatos"
28898386000110,4789005,Comércio varejista de produtos saneantes domissanitários
28898386000110,4789099,Comércio varejista de outros produtos não especificados anteriormente
28898386000110,7733100,Aluguel de máquinas e equipamentos para escritórios
28898386000110,7739099,"Aluguel de outras máquinas e equipamentos comerciais e industriais não especificados anteriormente, sem operador"
28898386000110,8219901,Fotocópias
18707422000167,4511102,"Comércio a varejo de automóveis, camionetas e utilitários usados"
18707422000167,4520001,Serviços de manutenção e reparação mecânica de veículos automotores
18707422000167,4520002,Serviços de lanternagem ou funilaria e pintura de veículos automotores
18707422000167,4530703,Comércio a varejo de peças e acessórios novos para veículos automotores
18707422000167,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
03353358000196,0,
14633182000142,2330301,"Fabricação de estruturas pré-moldadas de concreto armado, em série e sob encomenda"
14633182000142,4120400,Construção de edifícios
14633182000142,4211101,Construção de rodovias e ferrovias
14633182000142,4213800,"Obras de urbanização - ruas, praças e calçadas"
14633182000142,4299599,Outras obras de engenharia civil não especificadas anteriormente
14633182000142,4311801,Demolição de edifícios e outras estruturas
14633182000142,4311802,Preparação de canteiro e limpeza de terreno
14633182000142,4313400,Obras de terraplenagem
14633182000142,4321500,Instalação e manutenção elétrica
14633182000142,4330404,Serviços de pintura de edifícios em geral
14633182000142,4330499,Outras obras de acabamento da construção
14633182000142,4399199,Serviços especializados para construção não especificados anteriormente
14633182000142,4744099,Comércio varejista de materiais de construção em geral
14633182000142,4930201,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, municipal."
14633182000142,7719599,"Locação de outros meios de transporte não especificados anteriormente, sem condutor"
14633182000142,7732201,"Aluguel de máquinas e equipamentos para construção sem operador, exceto andaimes"
14633182000142,7732202,Aluguel de andaimes
14633182000142,8129000,Atividades de limpeza não especificadas anteriormente
03073842000161,3220500,"Fabricação de instrumentos musicais, peças e acessórios"
27852525000101,7319099,Outras atividades de publicidade não especificadas anteriormente
32468363000142,2542000,"Fabricação de artigos de serralheria, exceto esquadrias"
32468363000142,2512800,Fabricação de esquadrias de metal
32468363000142,4530704,Comércio a varejo de peças e acessórios usados para veículos automotores
32468363000142,2539001,"Serviços de usinagem, tornearia e solda"
19198118000102,7490104,"Atividades de intermediação e agenciamento de serviços e negócios em geral, exceto imobiliários"
19198118000102,8599604,Treinamento em desenvolvimento profissional e gerencial
19198118000102,8599699,Outras atividades de ensino não especificadas anteriormente
41667753000132,4744001,Comércio varejista de ferragens e ferramentas
41667753000132,4752100,Comércio varejista especializado de equipamentos de telefonia e comunicação
41667753000132,4753900,Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo
41667753000132,4755503,"Comercio varejista de artigos de cama, mesa e banho"
41667753000132,4756300,Comércio varejista especializado de instrumentos musicais e acessórios
41667753000132,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
41667753000132,4759801,"Comércio varejista de artigos de tapeçaria, cortinas e persianas"
41667753000132,4759899,Comércio varejista de outros artigos de uso pessoal e doméstico não especificados anteriormente
41667753000132,4761003,Comércio varejista de artigos de papelaria
41667753000132,4763601,Comércio varejista de brinquedos e artigos recreativos
41667753000132,4763602,Comércio varejista de artigos esportivos
41667753000132,4763603,Comércio varejista de bicicletas e triciclos; peças e acessórios
41667753000132,4781400,Comércio varejista de artigos do vestuário e acessórios
41667753000132,4782201,Comércio varejista de calçados
41667753000132,4782202,Comércio varejista de artigos de viagem
41667753000132,4930202,"Transporte rodoviário de carga, exceto produtos perigosos e mudanças, intermunicipal, interestadual e internacional"
41667753000132,6619399,Outras atividades auxiliares dos serviços financeiros não especificadas anteriormente
37571480000150,4321500,Instalação e manutenção elétrica
37571480000150,4329104,"Montagem e instalação de sistemas e equipamentos de iluminação e sinalização em vias públicas, portos e aeroportos"
37571480000150,7112000,Serviços de engenharia
17309790000194,0,
20533096000160,5212500,Carga e descarga
20533096000160,8230001,"Serviços de organização de feiras, congressos, exposições e festas"
20533096000160,8129000,Atividades de limpeza não especificadas anteriormente
00703157000183,9493600,Atividades de organizações associativas ligadas à cultura e à arte
00703157000183,9499500,Atividades associativas não especificadas anteriormente
17781888000140,4789007,Comércio varejista de equipamentos para escritório
17781888000140,4772500,"Comércio varejista de cosméticos, produtos de perfumaria e de higiene pessoal"
17781888000140,4763601,Comércio varejista de brinquedos e artigos recreativos
17781888000140,4762800,"Comércio varejista de discos, CDs, DVDs e fitas"
17781888000140,4761003,Comércio varejista de artigos de papelaria
17781888000140,4757100,"Comércio varejista especializado de peças e acessórios para aparelhos eletroeletrônicos para uso doméstico, exceto informática e comunicação"
17781888000140,4751201,Comércio varejista especializado de equipamentos e suprimentos de informática
17781888000140,4721104,"Comércio varejista de doces, balas, bombons e semelhantes"
17781888000140,4651601,Comércio atacadista de equipamentos de informática
17781888000140,4649402,Comércio atacadista de aparelhos eletrônicos de uso pessoal e doméstico
17781888000140,4647801,Comércio atacadista de artigos de escritório e de papelaria
04641376020080,5611201,Restaurantes e similares
04641376020080,5611203,"Lanchonetes, casas de chá, de sucos e similares"
23206752000109,4789099,Comércio varejista de outros produtos não especificados anteriormente
23206752000109,4330402,"Instalação de portas, janelas, tetos, divisórias e armários embutidos de qualquer material"
23206752000109,4330499,Outras obras de acabamento da construção
23206752000109,2542000,"Fabricação de artigos de serralheria, exceto esquadrias"
23206752000109,4744005,Comércio varejista de materiais de construção não especificados anteriormente
